vendedor;linea;articulo;venta_bruta;dev_Buen_Estado;dev_Mal_Estado;dev_total;venta_neta;porc_dev;tot_dev_$
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;780601832-NUGGET CLASICA CRUFI 2,5kg (NUEVAS);100;13;0;13;87;13;9664.76
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;780501832-NUGGET CLASICA CRUFI 900g (NUEVAS);122;10;0;10;112;8.2;2355.4
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;9515-NUGGET POLLO 2.5KG SEARA;328;8;0;8;320;2.44;5572.32
2 - Nicolas Cairus;612-PESCADO NATURAL CRUFI;860474815-M. DEL ESTE FILET MERLUZA S/ESPINA;7;1;0;1;6;14.29;415
2 - Nicolas Cairus;613-PAN SIN GLUTEN;840983514-VITANZZA PAN FRANCES S/ GLUTEN 180g;0;0;1;1;-1;100;118.85
2 - Nicolas Cairus;614-PIZZA SIN GLUTEN;841301824-PIZZA MUZZA SIN GLUTEN 260g CRUFI;86;6;4;10;76;11.63;1975.21
2 - Nicolas Cairus;662-Condimentos Arrecife;24726-AJO Y PEREJIL ARRECIFE x500g BOT.;0;0;1;1;-1;100;72
2 - Nicolas Cairus;700-PROMOL;30503-GRANIX CEREAL CHOCOLATE GRANEL 3KG;8;8;0;8;0;100;5264
2 - Nicolas Cairus;999-Sin calificar;2036-DTOS. OTORGADOS;0;24.71;0;24.71;-24.71;100;2486.99
2 - Nicolas Cairus;1015-LEOPOLDO GROSS;25076-NUTRY BARRA CEREAL FR/CHO 24udx22;2;1;0;1;1;50;365
2 - Nicolas Cairus;1080-MILI CUIDADO PERSONAL;26014-MILI PROTECTORES DIARIOS X15 (24);33;6;0;6;27;18.18;264
2 - Nicolas Cairus;1080-MILI CUIDADO PERSONAL;26015-MILI TOALLA NOCTURNA X8 C/ALAS (36);36;2;0;2;34;5.56;118
2 - Nicolas Cairus;1100-Punta Ballena Galletitas;AD2633-ADES DURAZNO 200ML;78;0;4;4;74;5.13;104
2 - Nicolas Cairus;1102-Punta Ballena Alfajores;27107-PUNTA BA. SUPER TRIPLE CHOCOLATE X12 (9);1;1;0;1;0;100;432
2 - Nicolas Cairus;1151-FIDEOS FIDELLI;561-FIDELLI MOSTACHOL  500g (12);20;16;0;16;4;80;576
2 - Nicolas Cairus;1151-FIDEOS FIDELLI;563-FIDELLI SPAGHETTI 500g (12);46;1;0;1;45;2.17;53
2 - Nicolas Cairus;2000-GASTOS;50009-Por diferencia de precio;0;1;0;1;-1;100;75
2 - Nicolas Cairus;2023-Hielo Polar;30520-HIELO EN BOLSA;1981;18;0;18;1963;0.91;1079.99
20 - Leonardo Pages;22-Pastas batuk 750 gr;731767826-TALLARINES 500g BATUK;0;0;1;1;-1;100;65
20 - Leonardo Pages;31-Mermeladas L.Granjera;L883-LIMAY MERM DIETETICA FRUTILLA 400G;8;1;0;1;7;12.5;112
20 - Leonardo Pages;31-Mermeladas L.Granjera;L52-LIMAY MERM HIGO 500G;10;0;1;1;9;10;88.99
20 - Leonardo Pages;31-Mermeladas L.Granjera;2009-MERM. ZAPALLO 500 GR. L. GRANJ.;0;0;1;1;-1;100;96
20 - Leonardo Pages;50-Quesos;5050-MUZZARELLA X 4K CALCAR;444.22;5.69;0;5.69;438.53;1.28;2150.8
20 - Leonardo Pages;50-Quesos;5056-REQUESON LIGHT CALCAR;13;0;1;1;12;7.69;98
20 - Leonardo Pages;51-Manteca;30510-MANTECA 1kg MILKCREAM;50;1;0;1;49;2;355
20 - Leonardo Pages;52-Crema Doble;5087-CREMA DOBLE X 1/2LT;116;2;11;13;103;11.21;1365.01
20 - Leonardo Pages;52-Crema Doble;5088-CREMA DOBLE X 1/4 LT;130;6;25;31;99;23.85;2759.01
20 - Leonardo Pages;52-Crema Doble;5086-CREMA DOBLE X 1LT;243;1;1;2;241;0.82;404
20 - Leonardo Pages;53-Yogur;5090-POSTRE BOB VAINILLA;256;0;22;22;234;8.59;836.01
20 - Leonardo Pages;53-Yogur;5089-POSTRE C/ROCKLES;313;0;15;15;298;4.79;660.01
20 - Leonardo Pages;53-Yogur;5244-YOGUR 0% DURAZNO;23;0;4;4;19;17.39;292
20 - Leonardo Pages;53-Yogur;5243-YOGUR 0% FRUTILLA;112;0;5;5;107;4.46;365
20 - Leonardo Pages;53-Yogur;5057-YOGUR 0% NATURAL;156;16;0;16;140;10.26;1168
20 - Leonardo Pages;53-Yogur;5082-YOGUR BEBIBLE DR;172;3;23;26;146;15.12;1456.01
20 - Leonardo Pages;53-Yogur;5081-YOGUR BEBIBLE FR;139;6;23;29;110;20.86;1624.01
20 - Leonardo Pages;53-Yogur;5078-YOGUR BIO DR C/DR;221;0;32;32;189;14.48;2336
20 - Leonardo Pages;53-Yogur;5077-YOGUR BIO FR C/FR;206;0;15;15;191;7.28;1095
20 - Leonardo Pages;53-Yogur;5074-YOGUR BIO NATURAL;170;5;11;16;154;9.41;1168
20 - Leonardo Pages;53-Yogur;5079-YOGUR C/CEREALES;453;18;16;34;419;7.51;1462
20 - Leonardo Pages;54-Dulces;5189-DULCE LECHE 1 KG POTE CALCAR;118.4;7.4;0;7.4;111;6.25;1574.8
20 - Leonardo Pages;55-Leche;5208-CHOCOLATADA UHT X 1 LT CALCAR;72;0;18;18;54;25;936
20 - Leonardo Pages;55-Leche;5196-DESCREMADA LARGA VIDA CALCAR;796.1;12;0;12;784.1;1.51;660
20 - Leonardo Pages;55-Leche;5227-DESLACTOSADA CALCAR UHT SEMI DESC;548;30;0;30;518;5.47;2130.01
20 - Leonardo Pages;55-Leche;5195-ENTERA LARGA VIDA CALCAR;4727;252;0;252;4475;5.33;13860.01
20 - Leonardo Pages;56-DON SANTI;31216-DON SANTI RICOTTA 3.5;349.65;42.45;0;42.45;307.2;12.14;6664.67
20 - Leonardo Pages;60-Sibarita;6016-EMPANADA CARNE X 9 HAMBY;9;0;1;1;8;11.11;490
20 - Leonardo Pages;60-Sibarita;6677-EMPANADA ESPINACA/QUESO HAMBY X3;0;0;1;1;-1;100;168
20 - Leonardo Pages;60-Sibarita;16512-EMPANADA POLLO X 3 HAMBY;0;0;1;1;-1;100;168
20 - Leonardo Pages;60-Sibarita;6110-EMPANADA POLLO X 9 HAMBY;4;0;1;1;3;25;465.5
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6038-MC CAIN CORTE FINO 2.25 (C8);967;5;0;5;962;0.52;1580
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6672-MC CAIN CRINKLE 20X600 GR;64;3;0;3;61;4.69;459
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6146-MC TRADICIONAL 1.4 KG (10);95;5;0;5;90;5.26;1305
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6082-ONE FRY X 2.5 KG;2219;8;0;8;2211;0.36;2179
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6645-PAPA CRINKLE 2.5KG MC CAIN;8;1;0;1;7;12.5;480
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6101-ACELGA 2KG MC CAIN;347;5;0;5;342;1.44;1350
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6156-ARVEJA 2 KG MC CAIN;163;3;0;3;160;1.84;930
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6049-ESPINACA PICADA 2K MC CAIN (5);277;2;0;2;275;0.72;556
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6105-JARDINERA 2K MC CAIN;153;1;0;1;152;0.65;272
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6047-MAIZ 2 KG MC CAIN;104;1;0;1;103;0.96;347
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6083-MC CAIN ARVEJA 500 GR (16);64;0;1;1;63;1.56;104
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6124-MC CAIN BROCOLI 500g;55;1;0;1;54;1.82;125
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6086-MC CAIN MIX BROCOLI (WOK) 500 G C/20;48;5;0;5;43;10.42;517.75
20 - Leonardo Pages;64-Hamb. Chivito Hamby-Tacuarembo;6072-CHIVITO GRANEL 60Ux85GR HAMBY;52;1;0;1;51;1.92;4065
20 - Leonardo Pages;64-Hamb. Chivito Hamby-Tacuarembo;6640-HAMB. HAMBY CEBOLLA X2;50;0;6;6;44;12;480
20 - Leonardo Pages;64-Hamb. Chivito Hamby-Tacuarembo;6057-HAMB. HAMBY X 2 (42);509;0;2;2;507;0.39;158
20 - Leonardo Pages;65-Empaquetados chicos Mc cain;6035-MC NOISETTES 600 GR (16);71;0;2;2;69;2.82;362
20 - Leonardo Pages;70-Artico;6531-ARROLLADITO PRIMAVERA ARTICO 50 UNID (BOLSA) (10);191;1;0;1;190;0.52;295
20 - Leonardo Pages;70-Artico;8917-ENSALADA DE BROCOLI 1k ARTICO(10);77;5;0;5;72;6.49;715
20 - Leonardo Pages;70-Artico;8827-HONGO SHIITAKE ENTERO 1KG (10);202;60;0;60;142;29.7;10999.97
20 - Leonardo Pages;70-Artico;13535-MEXICANA 1K ARTICO (10);458;1;0;1;457;0.22;149.15
20 - Leonardo Pages;70-Artico;8916-MILANESA DE POLLO ARTICO 1K (C6);18;18;0;18;0;100;6703.19
20 - Leonardo Pages;70-Artico;8819-MILANESA ROMANA ARTICO (cajax5kg);3;1;0;1;2;33.33;450
20 - Leonardo Pages;70-Artico;6506-RABAS SIN REBOZAR 1 KG (10);8;0;1;1;7;12.5;468.35
20 - Leonardo Pages;82-CONGELADOS CAMBAY;4529-ESPINACA CAMBAY 1kg (10);411;4;0;4;407;0.97;420
20 - Leonardo Pages;83-CAMBAY PREPARACION;09521-MARGARINA HOJALDRE PLACA 2.5 (20K 8 UNID );40;1;0;1;39;2.5;489
20 - Leonardo Pages;90-Doña Coca;7506-FINZETA DOÑA COCA;15.25;3;0;3;12.25;19.67;1424
20 - Leonardo Pages;90-Doña Coca;7508-MORTADELA DOÑA COCA;79.14;0.5;0;0.5;78.64;0.63;132
20 - Leonardo Pages;90-Doña Coca;7500-SALAME MILAN DOÑA COCA;194.14;1.63;0;1.63;192.51;0.84;744.91
20 - Leonardo Pages;99-FETEADOS CENTENARIO;8697-JAMON ET.NEGRA EN FETAS 200G;9;1;5;6;3;66.67;906
20 - Leonardo Pages;99-FETEADOS CENTENARIO;8700-LOMITO CANADIENSE EN FETAS 200G;13;0;3;3;10;23.08;546
20 - Leonardo Pages;99-FETEADOS CENTENARIO;8698-SALAME MILAN CENT. EN FETAS 200G x unidad;10;0;1;1;9;10;218
20 - Leonardo Pages;100-Centenario;9665-BARRA SANDWICH 4k CENTENARIO;28;4;0;4;24;14.29;1416
20 - Leonardo Pages;100-Centenario;8722-CHORIZO EXTRA CENTENARIO X3 UNID (KG);0;0;0.82;0.82;-0.82;100;459.2
20 - Leonardo Pages;100-Centenario;8659-CHORIZO EXTRA X 2 XL PACK (kg);0;0;1.96;1.96;-1.96;100;1085.84
20 - Leonardo Pages;100-Centenario;8009-JAMON ARIZONA RECTANGULAR;240.16;5.85;0;5.85;234.31;2.44;1778.4
20 - Leonardo Pages;100-Centenario;8034-JAMON PLUS CENTENARIO;85.4;0.5;0;0.5;84.9;0.59;175
20 - Leonardo Pages;100-Centenario;8002-LEONESA C/ JAMON CENTENARIO;47.46;2.13;0;2.13;45.33;4.49;898.86
20 - Leonardo Pages;100-Centenario;8010-MORTADELA ARIZONA FINA;162.23;3.65;0;3.65;158.58;2.25;740.95
20 - Leonardo Pages;100-Centenario;9659-MUZZARELLA CENTENARIO;15.83;3.55;0;3.55;12.28;22.43;1508.75
20 - Leonardo Pages;100-Centenario;8004-PALETA ROJA CENTENARIO;885.06;3.18;0;3.18;881.88;0.36;899.94
20 - Leonardo Pages;100-Centenario;8011-PALETA SANDW. CLASICA ECONOMICA;467.95;2.6;0;2.6;465.35;0.56;442.52
20 - Leonardo Pages;100-Centenario;8021-PANCETA BACON CENTENARIO;324.56;1;0;1;323.56;0.31;527
20 - Leonardo Pages;100-Centenario;9511-PANCHO EXTRA PACK 8+4 U CENTENARIO;181;6;15.52;21.52;159.48;11.89;4368.55
20 - Leonardo Pages;100-Centenario;8630-PANCHO S/L X20 CENTENARIO;128.87;2.07;0;2.07;126.8;1.61;724.5
20 - Leonardo Pages;100-Centenario;9643-PARRILLERO PROVOLONE CENTENARIO;0.7;0.36;0;0.36;0.34;51.43;192.6
20 - Leonardo Pages;100-Centenario;8030-PATE CENTENARIO 2 X 1;95;0;26;26;69;27.37;3432.01
20 - Leonardo Pages;100-Centenario;8639-SALAME ARIZONA FINO /GRUESO;4.68;1.63;0;1.63;3.05;34.87;723.72
20 - Leonardo Pages;110- Schneck;8500-PANCHO SCHNECK X 8 C;19.39;0;0.35;0.35;19.04;1.81;214.2
20 - Leonardo Pages;111-Maosol;8800-ACELGA 2.5 KG FLANDERS;72;1;0;1;71;1.39;391
20 - Leonardo Pages;111-Maosol;8801-ESPINACA 2.5 KG FLANDERS;57;3;0;3;54;5.26;1077
20 - Leonardo Pages;112-FRANUI;9910-FRANUI PINK;16;3;0;3;13;18.75;825
20 - Leonardo Pages;121-GINTONIC;3740117-SACRO GINTONIC LATA 269ml;6;0;6;6;0;100;900
20 - Leonardo Pages;150- D. Joaquin;10502-CASERITO D. JOAQUIN;241.03;3;0;3;238.03;1.24;1662
20 - Leonardo Pages;150- D. Joaquin;10512-MORCILLA DULCE X2 D. JOAQUIN;7.82;4;0;4;3.82;51.15;1248
20 - Leonardo Pages;150- D. Joaquin;10501-MORCILLA SALADA D. JOAQUIN;42.78;5.4;1.22;6.62;36.16;15.47;2184.6
20 - Leonardo Pages;170-Quesos;11504-BARRA LOVER 4 KG;325;1;0;1;324;0.31;380
20 - Leonardo Pages;170-Quesos;11507-NATURALACT  MUZZARELLA;56.93;2;0;2;54.93;3.51;740
20 - Leonardo Pages;170-Quesos;11503-Q. SEMIDURO ARTESANAL CASCARA NEGRA;273.76;190.99;0;190.99;82.77;69.77;84990.53
20 - Leonardo Pages;170-Quesos;11506-SALSA CHEDDAR X1KG CATALCREM;121;2;0;2;119;1.65;758
20 - Leonardo Pages;171-QUESOS CAMPESTRE;2600-OFERTA QUESO RALLADO FINO 1K;29;1;0;1;28;3.45;218
20 - Leonardo Pages;171-QUESOS CAMPESTRE;2601-OFERTA QUESO RALLADO GRUESO 1K;88;1;0;1;87;1.14;218
20 - Leonardo Pages;180-Rostan;12000-COLONIA ROSTAN;163.63;4.84;0;4.84;158.79;2.96;2250.6
20 - Leonardo Pages;180-Rostan;12035-DAMBO MITAD AL VACIO ROSTAN;53.88;2.13;0;2.13;51.75;3.95;1022.4
20 - Leonardo Pages;180-Rostan;12013-FETAS PARRILLERO ROSTAN;10.7;0;0.66;0.66;10.04;6.17;405.24
20 - Leonardo Pages;180-Rostan;12001-MUZZARELLA ROSTAN;47.75;0.5;0;0.5;47.25;1.05;220
20 - Leonardo Pages;180-Rostan;12003-SBRINZ ROSTAN;64.43;2.33;0;2.33;62.1;3.62;1526.15
20 - Leonardo Pages;190-La Dolfina;24059-F.CERDO ET NEGRA LA DOLFINA;109.68;5.67;0;5.67;104.01;5.17;808.54
20 - Leonardo Pages;190-La Dolfina;12526-HAMB. DOLFINA X48 X3;933;2;0;2;931;0.21;60
20 - Leonardo Pages;190-La Dolfina;24057-MORTADELA 4K DOLFINA;64.06;0.36;0;0.36;63.7;0.56;56.52
20 - Leonardo Pages;200-Quesos Pacama;13003-PACAMA RALLADO FINO X 100 GR;636;17;0;17;619;2.67;1054.01
20 - Leonardo Pages;200-Quesos Pacama;13004-PACAMA RALLADO GRUESO X 100 GR;87;0;2;2;85;2.3;124
20 - Leonardo Pages;200-Quesos Pacama;13000-PACAMA X 1 KG FINO;93;6;0;6;87;6.45;2880
20 - Leonardo Pages;200-Quesos Pacama;13001-PACAMA X 1 KG GRUESO;55;4;0;4;51;7.27;1920
20 - Leonardo Pages;250-Aderezos;1021-KETCHUP 1 X196 SACHET HELLMANNS;12;1;0;1;11;8.33;774
20 - Leonardo Pages;280-Soldo Hnos.;26515-MAYONESA NATURA 192unidades;12;1;0;1;11;8.33;648
20 - Leonardo Pages;280-Soldo Hnos.;16087-PURE NATURA 120 GR;64;4;0;4;60;6.25;184
20 - Leonardo Pages;281-Vinos;36245-FLICHMAN MISTERIO CHARDONAY SWEET 750;8;2;0;2;6;25;456
20 - Leonardo Pages;281-Vinos;36243-FLICHMAN MISTERIO MALBEC 750;38;2;0;2;36;5.26;456
20 - Leonardo Pages;281-Vinos;36247-FLICHMAN MISTERIO RED BLEND;47;2;0;2;45;4.26;456
20 - Leonardo Pages;281-Vinos;36248-FLICHMAN RESERVA CAB SAUV 750ml;4;2;0;2;2;50;1012
20 - Leonardo Pages;282-Productos Limpieza-Jabones;24136-DETERGENTE ALOE PRIMOR 1LT;28;12;0;12;16;42.86;864.01
20 - Leonardo Pages;282-Productos Limpieza-Jabones;24135-DETERGENTE LIMON PRIMOR 1LT;26;12;0;12;14;46.15;864.01
20 - Leonardo Pages;291-Yerba Arminio;16079-ARMIÑO CLASICA 500 GR;79;1;0;1;78;1.27;89
20 - Leonardo Pages;291-Yerba Arminio;16075-ARMIÑO COMPUESTA 1KG;168;0;2;2;166;1.19;356.85
20 - Leonardo Pages;291-Yerba Arminio;16076-ARMIÑO SUAVE 1 KG;267;3;2;5;262;1.87;830
20 - Leonardo Pages;293-Enlatados Soldo;16009-CHOCLO+ARVEJA RIO DE LA PLATA;0;0;13;13;-13;100;624
20 - Leonardo Pages;295-Shampoo y acondicionador;24431-ACONDIC.VINI LADY KIDS UNICORNIO 325 GR;3;3;0;3;0;100;378.12
20 - Leonardo Pages;297-Pilas;36120-PILAS ALCALINAS TIRA AAX10;8;2;0;2;6;25;476
20 - Leonardo Pages;370-Gema;4010-GRASA COMSA 400G;590;20;0;20;570;3.39;697.99
20 - Leonardo Pages;370-Gema;4011-GRASA EL HORNERO x10K;9;1;0;1;8;11.11;780
20 - Leonardo Pages;370-Gema;19701-GRASA MANTEX 10 KG (ROJA);17;1;0;1;16;5.88;890
20 - Leonardo Pages;409-Avanti-Gastronomico;20585-SALSA 4 QUESOS AVANTI;75;4;0;4;71;5.33;612
20 - Leonardo Pages;409-Avanti-Gastronomico;20568-SALSA BOLOGNESA 220grs AVANTI;27;0;5;5;22;18.52;665.92
20 - Leonardo Pages;409-Avanti-Gastronomico;20569-SALSA CARUSSO 220grs AVANTI;232;2;8;10;222;4.31;1502.75
20 - Leonardo Pages;410-Avanti-Tapas;20503-EMPANADA CASERA X12 AVANTI- 28 X CAJA;70;0;5;5;65;7.14;489.09
20 - Leonardo Pages;410-Avanti-Tapas;20504-EMPANADA CASERA X20 AVANTI- 20X CAJA;113;0;2;2;111;1.77;276.58
20 - Leonardo Pages;410-Avanti-Tapas;20502-EMPANADA COPETIN x24 AVANTI- 18X CAJA;96;3;0;3;93;3.13;311.25
20 - Leonardo Pages;410-Avanti-Tapas;20500-EMPANADA X12 AVANTI- 28X CAJA;318;0;21;21;297;6.6;2525.4
20 - Leonardo Pages;410-Avanti-Tapas;20501-EMPANADA X20 AVANTI- 20X CAJA;238;0;8;8;230;3.36;1384
20 - Leonardo Pages;410-Avanti-Tapas;20506-MASA BRISSA AVANTI- 20X CAJA;58;0;3;3;55;5.17;232.69
20 - Leonardo Pages;410-Avanti-Tapas;20511-RECTANGULAR CASERA AVANTI- 20X CAJA;76;0;4;4;72;5.26;514.84
20 - Leonardo Pages;410-Avanti-Tapas;20510-RECTANGULAR HOJ  AVANTI- 20X CAJAS;373;0;20;20;353;5.36;3190.32
20 - Leonardo Pages;410-Avanti-Tapas;20509-REDONDA CASERA AVANTI- 20X CAJA;65;0;1;1;64;1.54;91.54
20 - Leonardo Pages;410-Avanti-Tapas;20508-REDONDA HOJ AVANTI- 20X CAJA;505;0;24;24;481;4.75;2653.53
20 - Leonardo Pages;411-Avanti-Pastas;20564-RAVIOL RICOTTA 500G- AV 12X CAJA;4;0;6;6;-2;150;1188.5
20 - Leonardo Pages;411-Avanti-Pastas;20561-RAVIOLES JAM Y QUE 500G - AV- 12XCAJA;5;0;2;2;3;40;466
20 - Leonardo Pages;411-Avanti-Pastas;20549-RAVIOLES VERDURA -AV 500G- 12X CAJA;50;0;6;6;44;12;1072.69
20 - Leonardo Pages;411-Avanti-Pastas;20562-RAVIOLONES CALABAZA AV 330g (12);35;0;2;2;33;5.71;325.62
20 - Leonardo Pages;411-Avanti-Pastas;20570-RAVIOLONES HONGOS AV 330g (12);25;0;19;19;6;76;3111.99
20 - Leonardo Pages;411-Avanti-Pastas;20553-SORRENTINOS 4QUESOS-AV 500G- 12X CAJA;35;0;11;11;24;31.43;2152.71
20 - Leonardo Pages;411-Avanti-Pastas;20550-SORRENTINOS J Y Q- AV 500G- 12X CAJA;54;0;6;6;48;11.11;1174.32
20 - Leonardo Pages;411-Avanti-Pastas;20547-SORRENTINOS RI Y ES- AV 500G- 12X CAJA;31;0;5;5;26;16.13;982.86
20 - Leonardo Pages;411-Avanti-Pastas;20551-TALLARINES FINOS- AV 500G- 12X CAJA;173;0;6;6;167;3.47;680.66
20 - Leonardo Pages;412-Pastamania-Tapas;20515-EMPANADA X12 PASTAMANÍA- 36X CAJA;278;0;32;32;246;11.51;2713.73
20 - Leonardo Pages;412-Pastamania-Tapas;20518-EMPANADA X20 PASTAMANÍA- 24X CAJA;254;0;5;5;249;1.97;676
20 - Leonardo Pages;412-Pastamania-Tapas;20520-RECTANGULAR PASTAMANÍA- 20X CAJA;289;0;26;26;263;9;3353.91
20 - Leonardo Pages;412-Pastamania-Tapas;20519-REDONDA PASTAMANÍA- 20X CAJA;988;0;9;9;979;0.91;781.46
20 - Leonardo Pages;413-Pastamania-Pastas;20560-RAVIOL CAR/VERD. 500G PASTAMANIA- 12X CAJA;20;0;7;7;13;35;921.02
20 - Leonardo Pages;413-Pastamania-Pastas;20554-RAVIOL RIC Y ESP-500G PASTAMANIA- 12X CAJA;33;0;1;1;32;3.03;117.48
20 - Leonardo Pages;413-Pastamania-Pastas;20555-TALLARINES 500G PASTAMANIA- 12X CAJA;72;1;1;2;70;2.78;181.23
20 - Leonardo Pages;440-OFERTAS;271214-OFERTA SUPER TRIPLE BLANCO ALFAJOR;13;0;0.41;0.41;12.59;3.15;137.76
20 - Leonardo Pages;440-OFERTAS;271215-OFERTA SUPER TRIPLE CHOCOLATE ALFAJOR;45;0;0.5;0.5;44.5;1.11;168
20 - Leonardo Pages;468-Cañuela Galletas;22112-9 DE ORO AGRIDUL.100GR (32);476;0;1;1;475;0.21;22
20 - Leonardo Pages;468-Cañuela Galletas;22102-9 DE ORO AGRIDULCE 200GR (20);467;3;0;3;464;0.64;123
20 - Leonardo Pages;468-Cañuela Galletas;22103-9 DE ORO AGRIDULCE 420GR (15);506;0;2;2;504;0.4;150
20 - Leonardo Pages;468-Cañuela Galletas;22146-PASEO 5 SEMILLA 300G;93;2;2;4;89;4.3;272
20 - Leonardo Pages;468-Cañuela Galletas;22157-PASEO CRACKERS 300G;6;0;4;4;2;66.67;264
20 - Leonardo Pages;468-Cañuela Galletas;22158-PASEO MULTICEREALES 300G;7;0;3;3;4;42.86;198
20 - Leonardo Pages;468-Cañuela Galletas;22105-PASEO SALVADO 300GR;22;0;1;1;21;4.55;68
20 - Leonardo Pages;468-Cañuela Galletas;24602-PASEO TOSTADA DULCE 200 G .;0;0;1;1;-1;100;51
20 - Leonardo Pages;468-Cañuela Galletas;22266-PASEO TOSTADAS CLASICAS 200g;0;0;3;3;-3;100;207
20 - Leonardo Pages;468-Cañuela Galletas;22267-PASEO TOSTADAS SALVADO 200g;0;0;4;4;-4;100;276
20 - Leonardo Pages;468-Cañuela Galletas;22231-PASEO VEGETAL ESPINACA 150g (16);0;0;2;2;-2;100;70
20 - Leonardo Pages;469-Cañuela Harinas;22117-0000 HARINA FARINEL X1KG (12);1478;36;1;37;1441;2.5;1443.02
20 - Leonardo Pages;469-Cañuela Harinas;28901-BIZCOCHUELO CHOCO SIN TACC CAÑUELAS;2;0;6;6;-4;300;630
20 - Leonardo Pages;469-Cañuela Harinas;28900-BIZCOCHUELO VAINILLA SIN TACC CAÑUELA;0;0;6;6;-6;100;666
20 - Leonardo Pages;470-Cañuelas;29503-HARINA PREMEZCLA PIZZA Y PAN SIN TACC CAÑUELAS;10;0;1;1;9;10;111
20 - Leonardo Pages;471-Salsa Pontevedra;2267-CONCENTRADA 1030 GR PONTEVEDRA;2336;4;0;4;2332;0.17;220
20 - Leonardo Pages;471-Salsa Pontevedra;2303-CONCENTRADA S/S S/A 1030GR PONTEVEDRA;198;12;0;12;186;6.06;720
20 - Leonardo Pages;471-Salsa Pontevedra;22027-MOSTAZA PACK 1KG PONTEVEDRA;40;2;0;2;38;5;270
20 - Leonardo Pages;471-Salsa Pontevedra;22022-SALSA CONCENTRADA PONTEVEDRA.3KG;102;26;0;26;76;25.49;4870
20 - Leonardo Pages;472-Jugos Maxi;2278-MAXI DURAZNO LIGHT 1 LT;105;3;0;3;102;2.86;159
20 - Leonardo Pages;472-Jugos Maxi;2271-MAXI DURAZNO X1L;646;12;0;12;634;1.86;572.4
20 - Leonardo Pages;472-Jugos Maxi;23118-MAXI FRUTA BANANA/FRUTILLA 1L;119;12;0;12;107;10.08;572.4
20 - Leonardo Pages;472-Jugos Maxi;2296-MAXI MANZANA 200ml;684;12;0;12;672;1.75;203.99
20 - Leonardo Pages;472-Jugos Maxi;2279-MAXI MANZANA LIGHT 1 LT;25;0;1;1;24;4;53
20 - Leonardo Pages;472-Jugos Maxi;2272-MAXI MANZANA X1L;259;12;0;12;247;4.63;572.4
20 - Leonardo Pages;472-Jugos Maxi;2273-MAXI MULTIFRUTA 1L;412;12;0;12;400;2.91;572.4
20 - Leonardo Pages;472-Jugos Maxi;2274-MAXI MULTIFRUTA LIGHT 1L;65;6;0;6;59;9.23;318
20 - Leonardo Pages;472-Jugos Maxi;2270-MAXI NARANJA LIGHT X1L;6;6;0;6;0;100;318
20 - Leonardo Pages;472-Jugos Maxi;2269-MAXI NARANJA X1L;248;12;0;12;236;4.84;572.4
20 - Leonardo Pages;472-Jugos Maxi;2288-MAXI PERA 200ml;3;3;0;3;0;100;51
20 - Leonardo Pages;480-Oderich;22192-DURAZNO EN ALMIBAR P.GRANJA;69;4;0;4;65;5.8;376
20 - Leonardo Pages;480-Oderich;22038-JARDINERA 4 LEGUMBRE 200GR ODERICH;14;6;0;6;8;42.86;234
20 - Leonardo Pages;480-Oderich;22191-P.GRANJA LOMO ATUN E/ACEITE 170G;4;4;0;4;0;100;348
20 - Leonardo Pages;490-Villa Margarita;22216-PANCETA AHUMADA VILLA MARGARITA;87.59;2.73;0;2.73;84.86;3.12;1534.26
20 - Leonardo Pages;490-Villa Margarita;22226-QUESO DE CERDO VILLA MARGARITA;16.59;1;0;1;15.59;6.03;388
20 - Leonardo Pages;504-Boby;23030-REX 25kg;98;1;0;1;97;1.02;1030
20 - Leonardo Pages;531-Sivezul S,A.;24336-DURAZNO AMERICAN FOOD (12);308;0;2;2;306;0.65;130
20 - Leonardo Pages;551-Urusal;24119-DOS ESTRELLAS SAL FINA 500 G (24);572;0;1;1;571;0.17;34
20 - Leonardo Pages;551-Urusal;24101-SAL GRUESA DOS ESTRELLAS 500G (Fx24);746;0;4;4;742;0.54;136
20 - Leonardo Pages;604-Culinex;740267627-ARROLLADITOS PRIMAVERA BATUK 1kg;14;1;0;1;13;7.14;330
20 - Leonardo Pages;604-Culinex;011-BEMBRASIL BOCADITOS PAPA/QUESO 1.05(C10);18;2;0;2;16;11.11;470.61
