vendedor;linea;articulo;venta_bruta;dev_Buen_Estado;dev_Mal_Estado;dev_total;venta_neta;porc_dev;tot_dev_$
10 - Fabian Retamosa;551-Urusal;24119-DOS ESTRELLAS SAL FINA 500 G (24);1644;0;9;9;1635;0.55;306
10 - Fabian Retamosa;551-Urusal;24101-SAL GRUESA DOS ESTRELLAS 500G (Fx24);490;0;21;21;469;4.29;714
10 - Fabian Retamosa;599-PESCADO REBOZADO CRUFI;880374823-M. DEL ESTE MEDALLON MERLUZA RELLENO Q/E 430g;20;5;0;5;15;25;755
10 - Fabian Retamosa;604-Culinex;710301710-CROQUETAS 2.5K CRUFI;2;1;0;1;1;50;489
10 - Fabian Retamosa;604-Culinex;710301709-PAPAS RUSTICAS SAZONADAS 2.5KG CRUFI;2;1;0;1;1;50;466
10 - Fabian Retamosa;604-Culinex;700377612-RUSA 2.5kg HUERTA DEL ESTE;21;1;0;1;20;4.76;350
10 - Fabian Retamosa;609-REBOZADOS DE POLLO CRUFI;9515-NUGGET POLLO 2.5KG SEARA;337;3;0;3;334;0.89;2280
10 - Fabian Retamosa;629-Papel Higienico;30513-SORELLA TOALLA X 600 X 3 ROLLOS F4;27;1;0;1;26;3.7;165
10 - Fabian Retamosa;660-Condimentos Del Gaucho;24750-CEBOLLA ESCAMAS DEL GAUCHO x100g POTE;0;0;2;2;-2;100;380
10 - Fabian Retamosa;660-Condimentos Del Gaucho;24749-CHIMICHURRI MOLIDO DEL GAUCHO 275g POTE;0;0;1;1;-1;100;125
10 - Fabian Retamosa;660-Condimentos Del Gaucho;24771-OREGANO 1° DEL GAUCHO 200g DP;2;2;0;2;0;100;278
10 - Fabian Retamosa;663-Aderezos Del Gaucho;24743-BARBACOA C/ MIEL x497g PETDOWN DEL GAUCHO;8;2;0;2;6;25;348
10 - Fabian Retamosa;663-Aderezos Del Gaucho;24742-KETCHUP LINEA ORO x497g PETDOWN DEL GAUCHO;11;0;2;2;9;18.18;278
10 - Fabian Retamosa;663-Aderezos Del Gaucho;24735-MOSTAZA C/MIEL x475g PETDOWN DEL GAUCHO;11;1;0;1;10;9.09;141
10 - Fabian Retamosa;663-Aderezos Del Gaucho;25706-SALSA PICANTE DEL GAUCHO 400g;8;0;1;1;7;12.5;105
10 - Fabian Retamosa;664-Conservas Del Gaucho;24715-HONGOS EN VINAGRE DEL GAUCHO x350g FRASCO;15;2;0;2;13;13.33;250
10 - Fabian Retamosa;665-Conservas Del Gaucho Gastronómico;24705-ACEITUNA C/CAROZO DEL GAUCHO 1kg DP;15;0;1;1;14;6.67;241
10 - Fabian Retamosa;665-Conservas Del Gaucho Gastronómico;24718-HONGOS ESCABECHE DEL GAUCHO 900g DP;3;1;0;1;2;33.33;330
10 - Fabian Retamosa;800-FRESH UP;440511-CARE UP TOALLA NOCTURNA X16 (40);11;6;0;6;5;54.55;852
10 - Fabian Retamosa;800-FRESH UP;440100-FRESH UP CEPILLO DOLPHIN;4;3;0;3;1;75;114
10 - Fabian Retamosa;800-FRESH UP;440102-FRESH UP CEPILLO HIPPO;15;3;0;3;12;20;177
10 - Fabian Retamosa;999-Sin calificar;2036-DTOS. OTORGADOS;0;29.13;0;29.13;-29.13;100;35065
10 - Fabian Retamosa;1015-LEOPOLDO GROSS;24288-GALLETA DE ARROZ 7 SEMILLAS 120G;22;4;0;4;18;18.18;316
10 - Fabian Retamosa;1015-LEOPOLDO GROSS;980100-GALLETAS RELLENAS VAINILLA S/GLUTEN 300G;2;0;2;2;0;100;506
10 - Fabian Retamosa;1015-LEOPOLDO GROSS;25139-LECHE CONDENSADA AZUCARADA 395 GR;41;0;5;5;36;12.2;560
10 - Fabian Retamosa;1023-Sucre Group S.R.L;21536-OFERTA ROLLO COCINA SORELLA x 2 (f 12);192;2;0;2;190;1.04;80
10 - Fabian Retamosa;1023-Sucre Group S.R.L;2409-PAPEL JUMU 30MTS x 4 (16) azul;96;16;1;17;79;17.71;527
10 - Fabian Retamosa;1034-Leopoldo Gross Aderezos;24519-SALSA SOYA KIKKOMAN 148 ML;57;2;2;4;53;7.02;556
10 - Fabian Retamosa;1080-MILI CUIDADO PERSONAL;26015-MILI TOALLA NOCTURNA X8 C/ALAS (36);170;2;0;2;168;1.18;100
10 - Fabian Retamosa;1081-MILI PAPEL H Y COCINA;26007-MILI DUAL 30MTS x12 (F.8);298;3;0;3;295;1.01;690
10 - Fabian Retamosa;1081-MILI PAPEL H Y COCINA;26008-MILI DUAL 60MTS x6 (F.8);349;2;0;2;347;0.57;406
10 - Fabian Retamosa;1081-MILI PAPEL H Y COCINA;26019-MILI TOALLA COCINA 200X3(F.4);3;1;0;1;2;33.33;313
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;27000-MARIA BONITA  CRACKERS 303grs X16;0;0;2;2;-2;100;150
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;27104-MARIA BONITA MALTEADA S/SAL 380G (12);22;0;5;5;17;22.73;597
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;27015-MARIA BONITA MALTEADAS 380grs X12;52;0;4;4;48;7.69;516
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;27042-MAYONESA URUGUAY 500G (15);9;5;0;5;4;55.56;510
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;27009-P.BALLENA ANIMALITOS 80grs X32;285;6;0;6;279;2.11;246
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;65075-P.BALLENA SURTIDAS 300GRS CX12;238;9;0;9;229;3.78;809.99
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;1312-PUNTA BA. DULCE DE LECHE CREMOSO 900g;157;1;0;1;156;0.64;145
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;27007-PUNTA BA. FELICITA CLASICA 400grs X12;181;0;2;2;179;1.1;199.8
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;27012-PUNTA BA. FELICITA MIEL 200grs X24;115;0;1;1;114;0.87;58
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;27016-PUNTA BA. OBLEAS ILIKE CHOCO 140grs X36;530;10;9;19;511;3.58;1285
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;27127-PUNTA BA. OBLEAS ILIKE DDL 140grsx36;280;12;24;36;244;12.86;2351.99
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;27020-PUNTA BA. PANETTONE 330GRS X8;0;0;3;3;-3;100;345
10 - Fabian Retamosa;1100-Punta Ballena Galletitas;27037-WAFLE PLAY 100G CHOCO;1161;6;0;6;1155;0.52;156
10 - Fabian Retamosa;1101-DOCILE PUNTA BALLENA;27093-DOCILE BESO 500G;34;3;0;3;31;8.82;390
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;23700-PLAY LOVE ALFAJOR 12;80;0;0.08;0.08;79.92;0.1;19.92
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27005-PUNTA BA. ALFAJOR  TRIPLE NIEVE X12;16;1;0.72;1.72;14.28;10.75;522.58
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27013-PUNTA BA. ALFAJOR COCOLATE  X8 (12);53;0;2.64;2.64;50.36;4.98;729.32
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27003-PUNTA BA. ALFAJOR PLAY CHOCO X12;61.55;0;2.01;2.01;59.54;3.27;449.06
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27004-PUNTA BA. ALFAJOR PLAY NIEVE X12;14;0;3.77;3.77;10.23;26.93;878.22
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27148-PUNTA BA. ALFAJOR SALCHICHON BLANCO X8 (12);41;0;21.17;21.17;19.83;51.63;6696.33
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27147-PUNTA BA. ALFAJOR SALCHICHON NEGRO X8 (12);35;0;16.16;16.16;18.84;46.17;5406.52
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27011-PUNTA BA. ALFAJOR SOUL BLANCO X12;55;0;0.64;0.64;54.36;1.16;211.84
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27001-PUNTA BA. ALFAJOR TOP X12 (12);37;0;0.42;0.42;36.58;1.14;121.8
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;19615-PUNTA BA. ALFAJOR TRIPLE BLANCO X 12 (9);31;4;9.48;13.48;17.52;43.48;4348.94
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27123-PUNTA BA. ALFAJOR TRIPLE CHOCOLATE X 12 (9);75;4;1.05;5.05;69.95;6.73;1630.55
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27108-PUNTA BA. CLASICO CHOCOLATE X 12;24;1;1.13;2.13;21.87;8.88;502.68
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;23701-PUNTA BA. CLASICO CHOCOLATE X 8 (12);2;0;1;1;1;50;146
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27109-PUNTA BA. CLASICO NIEVE X12 (12);8;0;0.91;0.91;7.09;11.38;203.26
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27106-PUNTA BA. SUPER TRIPLE BLANCO X 8 (9);8;1;0.49;1.49;6.51;18.63;626.83
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27107-PUNTA BA. SUPER TRIPLE CHOCOLATE X12 (9);15;0;2.39;2.39;12.61;15.93;925.09
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27024-PUNTA BA. SURPRISE NEGRO X8 (12);53;2;1.09;3.09;49.91;5.83;886.51
10 - Fabian Retamosa;1102-Punta Ballena Alfajores;27023-PUNTA BA. SURPRISE VAINILLA X8 (12);70.1;0;4.8;4.8;65.3;6.85;1305.56
10 - Fabian Retamosa;1149-GALLETAS MOLINOS DEL SOL;00310-NEOLITAS  JAMON 70G (24);142;2;0;2;140;1.41;64
10 - Fabian Retamosa;1149-GALLETAS MOLINOS DEL SOL;300-NEOSOL SANDWICH 330G (15);170;2;0;2;168;1.18;128
10 - Fabian Retamosa;1150-SNACKS;551-BATATA PURA PAPA ORIGINAL 120g (10);523;0;2;2;521;0.38;128
10 - Fabian Retamosa;1150-SNACKS;565-BATATA PURA PAPA ORIGINAL 240g (6);60;2;1;3;57;5;372
10 - Fabian Retamosa;1150-SNACKS;550-BATATA PURA PAPA ORIGINAL 50g (20);212;0;1;1;211;0.47;25
10 - Fabian Retamosa;1150-SNACKS;554-BATATA PURA PAPA S/CEBOLLA 120g (10);76;2;6;8;68;10.53;455
10 - Fabian Retamosa;1150-SNACKS;553-BATATA PURA PAPA S/CEBOLLA 50g (20);250;0;4;4;246;1.6;108
2 - Nicolas Cairus;1-Impulsiva;23.2-ALFAJOR HELADO VAIN 18 UNID;54;18;0;18;36;33.33;1349.99
2 - Nicolas Cairus;1-Impulsiva;69.3-BIG CUP DDL 12 UNID;1392;24;2;26;1366;1.87;2080.01
2 - Nicolas Cairus;1-Impulsiva;69.2-BIG CUP FRUTILLA 12 UNID;708;24;2;26;682;3.67;1760.56
2 - Nicolas Cairus;1-Impulsiva;4.2-BOMBON DDL 30 UNID;4920;155;30;185;4735;3.76;7400.03
2 - Nicolas Cairus;1-Impulsiva;5-CASATA TRIPLE 24 UNID;1152;24;6;30;1122;2.6;2400.01
2 - Nicolas Cairus;1-Impulsiva;21801035-CONO HELADO DDL (30xCaja);3300;90;0;90;3210;2.73;4859.97
2 - Nicolas Cairus;1-Impulsiva;84-CRUFI BLACK CREMA 20 UNID;680;40;1;41;639;6.03;2788.01
2 - Nicolas Cairus;1-Impulsiva;20701087-CRUFIBOM VAINILLA (20);890;0;6;6;884;0.67;182.74
2 - Nicolas Cairus;1-Impulsiva;64.2-CRUFIMAX  ALMENDRA 20 UNIDADES;180;20;0;20;160;11.11;1460
2 - Nicolas Cairus;1-Impulsiva;20901136-CRUFIMAX CEREALES 20 UNIDADES;790;20;0;20;770;2.53;1460
2 - Nicolas Cairus;1-Impulsiva;64.5-CRUFIMAX MENTA 20 UNIDADES;280;20;0;20;260;7.14;1460
2 - Nicolas Cairus;1-Impulsiva;65-CRUFITO 20 UNID;800;0;20;20;780;2.5;500
2 - Nicolas Cairus;1-Impulsiva;22001126-PACK CRUFIMAX DIET X 4 UNIDADES;3;1;0;1;2;33.33;340
2 - Nicolas Cairus;1-Impulsiva;22001125-PACK CRUFIMAX X 4 UNIDADES;22;2;0;2;20;9.09;580
2 - Nicolas Cairus;1-Impulsiva;22001127-PACK CRUFIPOP X 10 UNID;86;3;0;3;83;3.49;702
2 - Nicolas Cairus;1-Impulsiva;86.1-PALETA FRUTAL DURAZNO (36);756;36;33;69;687;9.13;1815.84
2 - Nicolas Cairus;1-Impulsiva;86.2-PALETA FRUTAL FRUTILLA (36);1296;0;27;27;1269;2.08;648.35
2 - Nicolas Cairus;1-Impulsiva;1.6-PALITO DUKE N/F 50 UNID;9649;150;16;166;9483;1.72;2489.98
2 - Nicolas Cairus;1-Impulsiva;355-PALITO LECHE DDL/CHOCO 30 UNI;3960;120;10;130;3830;3.28;2860.03
2 - Nicolas Cairus;1-Impulsiva;1.3-PALITO LIMON 50 UNID;3350;50;0;50;3300;1.49;750
2 - Nicolas Cairus;1-Impulsiva;1.5-PALITO MANZANA 50 UNID;1600;50;0;50;1550;3.13;750
2 - Nicolas Cairus;1-Impulsiva;1.2-PALITO NARANJA 50 UNID;400;0;50;50;350;12.5;750
2 - Nicolas Cairus;1-Impulsiva;2-SANDWICHE 30;12900;367;5;372;12528;2.88;15996.04
2 - Nicolas Cairus;1-Impulsiva;16-VASO CR/FRUT 36 UNID;2232;72;0;72;2160;3.23;3096.01
2 - Nicolas Cairus;2-FAMILIAR 1L;8.7-BA. 1 LT C/SALSA FRUTILLA;169;5;1;6;163;3.55;1284.75
2 - Nicolas Cairus;2-FAMILIAR 1L;8.5-BA. 1 LT CRE. VETEADO;191;6;1;7;184;3.66;1524.75
2 - Nicolas Cairus;2-FAMILIAR 1L;8.4-BA. 1 LT DDL/GRANIZADO;226;7;1;8;218;3.54;1744.75
2 - Nicolas Cairus;2-FAMILIAR 1L;8.14-BA. 1 LT DURAZNO Y ANANA;88;5;0;5;83;5.68;999.5
2 - Nicolas Cairus;2-FAMILIAR 1L;8.8-BA. 1 LT FLAN;195;6;1;7;188;3.59;1449.5
2 - Nicolas Cairus;2-FAMILIAR 1L;10101071-BA. 1 LT FRUTILLA A LA PANA;90;2;1;3;87;3.33;670
2 - Nicolas Cairus;2-FAMILIAR 1L;8.11-BA. 1 LT LIMON;74;2;1;3;71;4.05;614.75
2 - Nicolas Cairus;2-FAMILIAR 1L;8.2-BA. 1 LT T/SAMBAYON;221;5;4;9;212;4.07;1909.5
2 - Nicolas Cairus;2-FAMILIAR 1L;8-BA. 1 LT TRIPLE;279;7;3;10;269;3.58;2204.75
2 - Nicolas Cairus;2-FAMILIAR 1L;8.9-BA. 1 LT VAINILLA;39;2;0;2;37;5.13;404.8
2 - Nicolas Cairus;2-FAMILIAR 1L;8.1-BA. 1LT MENTA MARMOLADO;128.01;6;0;6;122.01;4.69;1229.5
2 - Nicolas Cairus;3-Premium;85-PREM. CHEESECAKE;55;1;1;2;53;3.64;742
2 - Nicolas Cairus;3-Premium;9.3-PREM. MANJAR DE NIEVE;61;0;1;1;60;1.64;371
2 - Nicolas Cairus;3-Premium;9.5-PREM. PASION DE ALMENDRA;65;0;1;1;64;1.54;371
2 - Nicolas Cairus;3-Premium;9.4-PREM. SUSPIRO DE MENTA;24;1;1;2;22;8.33;742
2 - Nicolas Cairus;4-Dietetica;82.4-CRUFIMAX DIETÉTICA 20 UNIDADES;400;20;0;20;380;5;1700
2 - Nicolas Cairus;4-Dietetica;82.05-DIET 1 LT CREMA C/DURAZNO EN TROZOS;94;1;0;1;93;1.06;231.1
2 - Nicolas Cairus;4-Dietetica;82.04-DIET 1 LT FRUTILLA C/FRUTILLAS EN TROZOS;73;2;0;2;71;2.74;462.21
2 - Nicolas Cairus;4-Dietetica;11201073-DIET 1 LT TRIPLE CLASICO;133;3;0;3;130;2.26;724.21
2 - Nicolas Cairus;4-Dietetica;82-DIET 1 LT VAINILLA;22;0;1;1;21;4.55;262
2 - Nicolas Cairus;4-Dietetica;82.06-DIET 1LT DULCE DE LECHE C/SALSA DDL;85;1;0;1;84;1.18;262
2 - Nicolas Cairus;4-Dietetica;21901073-SANDWICHES DIET TRIPLE (30);270;30;0;30;240;11.11;1650
2 - Nicolas Cairus;6-PREMIUM LIGHT;11801016-PREMIUM LIGHT CHEESE CAKE;32;0;2;2;30;6.25;830
2 - Nicolas Cairus;6-PREMIUM LIGHT;11801064-PREMIUM LIGHT TARTUFO;9;0;1;1;8;11.11;415
2 - Nicolas Cairus;8-FAMILIAR 2LT;13.7-BA. 2 LT C/SALSA FRUTILLA;153;10;1;11;142;7.19;4122.47
2 - Nicolas Cairus;8-FAMILIAR 2LT;13.4-BA. 2 LT C/VETEADO;148;5;1;6;142;4.05;2383.2
2 - Nicolas Cairus;8-FAMILIAR 2LT;13.5-BA. 2 LT DDL/ GRANIZ.;186;5;2;7;179;3.76;2783.2
2 - Nicolas Cairus;8-FAMILIAR 2LT;13.8-BA. 2 LT FLAN;230;10;1;11;219;4.78;4122.47
2 - Nicolas Cairus;8-FAMILIAR 2LT;10201071-BA. 2 LT FRUTILLA A LA PANA;75;4;0;4;71;5.33;1452.84
2 - Nicolas Cairus;8-FAMILIAR 2LT;13.6-BA. 2 LT MARMOLADO;113;7;2;9;104;7.96;3469.64
2 - Nicolas Cairus;8-FAMILIAR 2LT;13.2-BA. 2 LT T/SAMBAYON;244;3;2;5;239;2.05;1869.64
2 - Nicolas Cairus;8-FAMILIAR 2LT;13-BA. 2 LT TRIPLE;338;9;1;10;328;2.96;3739.27
2 - Nicolas Cairus;9-FAMILIAR 3LT;62.05-BA. 3 LT CRE. VETEADO;18;0;1;1;17;5.56;450.76
2 - Nicolas Cairus;9-FAMILIAR 3LT;62.04-BA. 3 LT DDL/ GRANIZ.;17;0;1;1;16;5.88;550
2 - Nicolas Cairus;9-FAMILIAR 3LT;62-BA. 3 LT TRIPLE;41;1;0;1;40;2.44;550
2 - Nicolas Cairus;10-FAMILIAR 5 LT;12.6-BA. 5 LT C/ VETEADO;257;14;2;16;241;6.23;7526.17
2 - Nicolas Cairus;10-FAMILIAR 5 LT;12.3-BA. 5 LT D/GRANIZADO;287;18;0;18;269;6.27;8908.17
2 - Nicolas Cairus;10-FAMILIAR 5 LT;12.4-BA. 5 LT FLAN;297;15;1;16;281;5.39;7526.17
2 - Nicolas Cairus;10-FAMILIAR 5 LT;12.9-BA. 5 LT T/SAMBAYON;516;23;1;24;492;4.65;12104.31
2 - Nicolas Cairus;10-FAMILIAR 5 LT;12-BA. 5 LT TRIPLE;668;29;1;30;638;4.49;14382.34
2 - Nicolas Cairus;11-POSTRES TRIPLES;19-CRUFI POSTRE ALMENDRADO;3;1;1;2;1;66.67;1234
2 - Nicolas Cairus;11-POSTRES TRIPLES;20-CRUFI POSTRE TRIPLE BAÑADO;15;0;1;1;14;6.67;617
2 - Nicolas Cairus;11-POSTRES TRIPLES;910101084-DIETETICO SALCHICHON CHOCOLATE;13;0;2;2;11;15.38;520
2 - Nicolas Cairus;11-POSTRES TRIPLES;910101017-SALCHICHON CHOCOLATE;52;0;4;4;48;7.69;848
2 - Nicolas Cairus;12-Delicato 2 lt;11701135-DELICATO CHEESECAKE MARACUYA 2 LT;55;0;3;3;52;5.45;1231.52
2 - Nicolas Cairus;12-Delicato 2 lt;11701110-DELICATO PASION DE DDL 2LT;94;2;1;3;91;3.19;1231.52
2 - Nicolas Cairus;12-Delicato 2 lt;11701142-DELICATO SAMBAYON DEL BOSQUE;59;8;2;10;49;16.95;3898.9
2 - Nicolas Cairus;12-Delicato 2 lt;11701109-DELICATO SUPER TRAMONTANA 2LT;142;4;2;6;136;4.23;2545.6
2 - Nicolas Cairus;12-Delicato 2 lt;11701139-DELICATO VAINILLA IMPERIAL;54;1;2;3;51;5.56;1272.8
2 - Nicolas Cairus;19-Italiana  500 ml;11901078-ITALIANA  LEMON PIE 500 ml;32;1;1;2;30;6.25;325.88
2 - Nicolas Cairus;19-Italiana  500 ml;11901023-ITALIANA BOMBON AVELLANO 500ml;43;1;0;1;42;2.33;182.4
2 - Nicolas Cairus;19-Italiana  500 ml;11901017-ITALIANA CHOCOLATE 500 ml;4;0;1;1;3;25;143.48
2 - Nicolas Cairus;19-Italiana  500 ml;11901035-ITALIANA DULCE D LECHE 500 ml;9;0;1;1;8;11.11;190
2 - Nicolas Cairus;19-Italiana  500 ml;11901086-ITALIANA SAMB. C/ ALMENDRA 500 ml;29;2;2;4;25;13.79;690.08
2 - Nicolas Cairus;20-ITALIANA 180 GR;22101023-ITALIANA Bombon Avellano 180ml  (12);4;1;0;1;3;25;66.64
2 - Nicolas Cairus;25-DIETETICO 90g;22201026-VASO LIGHT DDL/DDL 90gr (12);74;0;1;1;73;1.35;77
2 - Nicolas Cairus;25-DIETETICO 90g;22201030-VASO LIGHT VAINILLA 90 gr (12);60.01;0;1;1;59.01;1.67;77
2 - Nicolas Cairus;31-Mermeladas L.Granjera;2010-MERM. HIGO 500 GR. L. GRANJ.;9;0;3;3;6;33.33;348
2 - Nicolas Cairus;50-Quesos;5055-REQUESON CALCAR;19;0;1;1;18;5.26;98
2 - Nicolas Cairus;50-Quesos;5056-REQUESON LIGHT CALCAR;13;0;2;2;11;15.38;184
2 - Nicolas Cairus;51-Manteca;31220-MANTECA 180g  MILKCREAM;37;3;0;3;34;8.11;234
2 - Nicolas Cairus;51-Manteca;30510-MANTECA 1kg MILKCREAM;21;1;0;1;20;4.76;355
2 - Nicolas Cairus;52-Crema Doble;5088-CREMA DOBLE X 1/4 LT;39;0;3;3;36;7.69;313
2 - Nicolas Cairus;53-Yogur;5075-GELATINA CALCAR FRUTILLA;38;0;9;9;29;23.68;261
2 - Nicolas Cairus;53-Yogur;5089-POSTRE C/ROCKLES;70;0;2;2;68;2.86;80
2 - Nicolas Cairus;53-Yogur;5244-YOGUR 0% DURAZNO;18;0;12;12;6;66.67;881.99
2 - Nicolas Cairus;53-Yogur;5243-YOGUR 0% FRUTILLA;15;0;7;7;8;46.67;513
2 - Nicolas Cairus;53-Yogur;5057-YOGUR 0% NATURAL;27;4;3;7;20;25.93;525
2 - Nicolas Cairus;53-Yogur;5081-YOGUR BEBIBLE FR;149;11;1;12;137;8.05;684
2 - Nicolas Cairus;53-Yogur;5078-YOGUR BIO DR C/DR;131;5;14;19;112;14.5;1364.99
2 - Nicolas Cairus;53-Yogur;5077-YOGUR BIO FR C/FR;119;0;7;7;112;5.88;519
2 - Nicolas Cairus;53-Yogur;5074-YOGUR BIO NATURAL;187;7;0;7;180;3.74;525
2 - Nicolas Cairus;53-Yogur;5079-YOGUR C/CEREALES;75;1;0;1;74;1.33;44
2 - Nicolas Cairus;54-Dulces;5066-DULCE LECHE CREMA CALCAR TARRINA;5;1;0;1;4;20;995
2 - Nicolas Cairus;55-Leche;5208-CHOCOLATADA UHT X 1 LT CALCAR;183;0;18;18;165;9.84;1448
2 - Nicolas Cairus;55-Leche;5196-DESCREMADA LARGA VIDA CALCAR;324;18;0;18;306;5.56;864
2 - Nicolas Cairus;55-Leche;5227-DESLACTOSADA CALCAR UHT SEMI DESC;206;6;19;25;181;12.14;1497.49
2 - Nicolas Cairus;55-Leche;5195-ENTERA LARGA VIDA CALCAR;1368;24;1;25;1343;1.83;1150
2 - Nicolas Cairus;65-Empaquetados chicos Mc cain;6098-CROQUETAS X 1 KG MC CAIN;3;3;0;3;0;100;855
2 - Nicolas Cairus;70-Artico;13535-MEXICANA 1K ARTICO (10);26;1;0;1;25;3.85;157
2 - Nicolas Cairus;70-Artico;14019-MEXICANA ARTICO 2.5kg (4);10;2;0;2;8;20;836
2 - Nicolas Cairus;70-Artico;8863-MILANESA MERLUZA CROCANTE FINAS HIERBAS 1kg ARTICO (6);2;2;0;2;0;100;900
2 - Nicolas Cairus;70-Artico;8904-SALMON PORCION ARTICO (10);2.4;1;0;1;1.4;41.67;1253
2 - Nicolas Cairus;90-Doña Coca;7500-SALAME MILAN DOÑA COCA;120.33;4.6;0;4.6;115.73;3.82;2102.2
2 - Nicolas Cairus;100-Centenario;8056-CHORIZO PURO CERDO PACK AL VACIO CENT. (KG);59.35;2.4;0;2.4;56.95;4.04;928.8
2 - Nicolas Cairus;100-Centenario;8002-LEONESA C/ JAMON CENTENARIO;10.3;1.9;0;1.9;8.4;18.45;746.7
2 - Nicolas Cairus;100-Centenario;8008-PANCHO ARIZONA  S.L;79.4;5.9;0;5.9;73.5;7.43;1314.2
2 - Nicolas Cairus;100-Centenario;9511-PANCHO EXTRA PACK 8+4 U CENTENARIO;74;6;0;6;68;8.11;1140
2 - Nicolas Cairus;100-Centenario;8030-PATE CENTENARIO 2 X 1;27;0;5;5;22;18.52;625
2 - Nicolas Cairus;112-FRANUI;8887-FRANUI CHOCOLATE CON LECHE;48;7;0;7;41;14.58;1610
2 - Nicolas Cairus;112-FRANUI;8888-FRANUI CHOCOLATE FRAM. AMARGO;46;2;0;2;44;4.35;460
2 - Nicolas Cairus;112-FRANUI;9910-FRANUI PINK;42;4;0;4;38;9.52;920
2 - Nicolas Cairus;140- Sadia;10039-RIKITOS NUGGET X  2.5 K (C2);94;1;0;1;93;1.06;535
2 - Nicolas Cairus;190-La Dolfina;25030-HAMB. CHEDDAR X42 CAMPOSUR;51;6;0;6;45;11.76;360
2 - Nicolas Cairus;190-La Dolfina;12526-HAMB. DOLFINA X48 X3;2793;27;0;27;2766;0.97;809.99
2 - Nicolas Cairus;190-La Dolfina;24016-HAMB. PARRILLERA x2 CAMPOSUR (42);1898;26;0;26;1872;1.37;1378.01
2 - Nicolas Cairus;280-Soldo Hnos.;24185-ARROZ RIO DE LA PLATA 1KG;27;0;10;10;17;37.04;570
2 - Nicolas Cairus;282-Productos Limpieza-Jabones;24139-HIPOCLORITO PRIMOR 1LT;6;6;0;6;0;100;246
2 - Nicolas Cairus;291-Yerba Arminio;16080-ARMIÑO SUAVE 500 GR;32;6;0;6;26;18.75;534
2 - Nicolas Cairus;370-Gema;24421-COMSA GRASA 10K (USO PANADERO);2;1;0;1;1;50;864
2 - Nicolas Cairus;370-Gema;4010-GRASA COMSA 400G;160;20;0;20;140;12.5;697.99
2 - Nicolas Cairus;409-Avanti-Gastronomico;20569-SALSA CARUSSO 220grs AVANTI;0;0;5;5;-5;100;735
2 - Nicolas Cairus;410-Avanti-Tapas;20511-RECTANGULAR CASERA AVANTI- 20X CAJA;4;0;1;1;3;25;154
2 - Nicolas Cairus;410-Avanti-Tapas;20510-RECTANGULAR HOJ  AVANTI- 20X CAJAS;29;0;4;4;25;13.79;616
2 - Nicolas Cairus;410-Avanti-Tapas;20508-REDONDA HOJ AVANTI- 20X CAJA;29;0;7;7;22;24.14;790
2 - Nicolas Cairus;411-Avanti-Pastas;20549-RAVIOLES VERDURA -AV 500G- 12X CAJA;13;0;1;1;12;7.69;217
2 - Nicolas Cairus;411-Avanti-Pastas;20550-SORRENTINOS J Y Q- AV 500G- 12X CAJA;16;0;2;2;14;12.5;495
2 - Nicolas Cairus;411-Avanti-Pastas;20547-SORRENTINOS RI Y ES- AV 500G- 12X CAJA;8;1;1;2;6;25;486
2 - Nicolas Cairus;411-Avanti-Pastas;20551-TALLARINES FINOS- AV 500G- 12X CAJA;56;0;1;1;55;1.79;116
2 - Nicolas Cairus;412-Pastamania-Tapas;20515-EMPANADA X12 PASTAMANÍA- 36X CAJA;26;0;1;1;25;3.85;87
2 - Nicolas Cairus;412-Pastamania-Tapas;20520-RECTANGULAR PASTAMANÍA- 20X CAJA;40;0;1;1;39;2.5;126
